WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW0096,3/1/2023,7.2,,
SW0096,4/1/2023,2.76,,
SW0096,5/1/2023,124.22,,
SW0096,6/1/2023,290.25,,
SW0096,7/1/2023,568.26,,
SW0096,8/1/2023,343.47,,
SW0096,9/1/2023,308.57,,
SW0158,10/1/2022,0,,
SW0158,11/1/2022,0,,
SW0158,12/1/2022,0,,
SW0158,1/1/2023,0,,
SW0158,2/1/2023,0,,
SW0158,3/1/2023,20.63,,
SW0158,4/1/2023,0,,
SW0158,5/1/2023,0,,
SW0158,6/1/2023,0,,
SW0158,7/1/2023,0,,
SW0158,8/1/2023,0,,
SW0158,9/1/2023,0,,
SW0063,10/1/2022,40.6,,
SW0063,11/1/2022,15.57,,
SW0063,12/1/2022,12.68,,
SW0063,1/1/2023,9.92,,
SW0063,2/1/2023,9.35,,
SW0063,3/1/2023,11.65,,
SW0063,4/1/2023,34.43,,
SW0063,5/1/2023,52.2,,
SW0063,6/1/2023,56.55,,
SW0063,7/1/2023,69.83,,
SW0063,8/1/2023,57.39,,
SW0063,9/1/2023,48.97,,
SW0164,10/1/2022,0.48,,
SW0164,11/1/2022,0,,
SW0164,12/1/2022,0,,
SW0164,1/1/2023,0,,
SW0164,2/1/2023,0,,
SW0164,3/1/2023,1.65,,
SW0164,4/1/2023,11.96,,
SW0164,5/1/2023,4.92,,
SW0164,6/1/2023,1.81,,
SW0164,7/1/2023,0,,
SW0164,8/1/2023,0,,
SW0164,9/1/2023,0,,
SW0024,10/1/2022,0,,
SW0024,11/1/2022,0,,
SW0024,12/1/2022,0,,
SW0024,1/1/2023,0,,
SW0024,2/1/2023,0,,
SW0024,3/1/2023,6.52,,
SW0024,4/1/2023,72.6,,
SW0024,5/1/2023,54.37,,
SW0024,6/1/2023,69.98,,
SW0024,7/1/2023,69.49,,
SW0024,8/1/2023,46.7,,
SW0024,9/1/2023,45.51,,
SW0026,10/1/2022,143.96,,
SW0026,11/1/2022,27.45,,
SW0026,12/1/2022,3.18,,
SW0026,1/1/2023,0,,
SW0026,2/1/2023,0,,
SW0026,3/1/2023,0,,
SW0026,4/1/2023,111.72,,
SW0026,5/1/2023,134.41,,
SW0026,6/1/2023,130.02,,
SW0026,7/1/2023,156.53,,
SW0026,8/1/2023,137.67,,
SW0026,9/1/2023,119.84,,
SW0029,10/1/2022,39.84,,
SW0029,11/1/2022,50.73,,
SW0029,12/1/2022,42.63,,
SW0029,1/1/2023,55.82,,
SW0029,2/1/2023,38.75,,
SW0029,3/1/2023,66.6,,
SW0029,4/1/2023,88.11,,
SW0029,5/1/2023,269.74,,
SW0029,6/1/2023,277.78,,
SW0029,7/1/2023,146.38,,
SW0029,8/1/2023,81.12,,
SW0029,9/1/2023,66.13,,
SW0050,10/1/2022,6708.52,,
SW0050,11/1/2022,8551.82,,
SW0050,12/1/2022,10456.19,,
SW0050,1/1/2023,18937.89,,
SW0050,2/1/2023,15607.11,,
SW0050,3/1/2023,20497.63,,
SW0050,4/1/2023,34406.79,,
SW0050,5/1/2023,52144.32,,
SW0050,6/1/2023,60495.84,,
SW0050,7/1/2023,61118.54,,
SW0050,8/1/2023,41770.9,,
SW0050,9/1/2023,29156.01,,
SW0073,10/1/2022,178.1,,
SW0073,11/1/2022,154.02,,
SW0073,12/1/2022,145.68,,
SW0073,1/1/2023,277.65,,
SW0073,2/1/2023,143.42,,
SW0073,3/1/2023,324.01,,
SW0073,4/1/2023,646.89,,
SW0073,5/1/2023,2538.89,,
SW0073,6/1/2023,3642.6,,
SW0073,7/1/2023,5451.98,,
SW0073,8/1/2023,4922.75,,
SW0073,9/1/2023,2297.44,,
SW0363,10/1/2022,0,,
SW0363,11/1/2022,3.97,,
SW0363,12/1/2022,5.95,,
SW0363,1/1/2023,989.75,,
SW0363,2/1/2023,309.42,,
SW0363,3/1/2023,13031.4,,
SW0363,4/1/2023,10097.85,,
SW0363,5/1/2023,8193.72,,
SW0363,6/1/2023,25477.68,,
SW0363,7/1/2023,14507.11,,
SW0363,8/1/2023,17393.06,,
SW0363,9/1/2023,7088.92,,
SW0032,10/1/2022,102.71,,
SW0032,11/1/2022,97.01,,
SW0032,12/1/2022,86.15,,
SW0032,1/1/2023,120.39,,
SW0032,2/1/2023,70.77,,
SW0032,3/1/2023,233.03,,
SW0032,4/1/2023,245.78,,
SW0032,5/1/2023,481.84,,
SW0032,6/1/2023,394.2,,
SW0032,7/1/2023,624.25,,
SW0032,8/1/2023,364.88,,
SW0032,9/1/2023,304.25,,
SW0097,10/1/2022,0,,
SW0097,11/1/2022,0,,
SW0097,12/1/2022,0,,
SW0097,1/1/2023,0,,
SW0097,2/1/2023,0,,
SW0097,3/1/2023,0,,
SW0097,4/1/2023,0,,
SW0097,5/1/2023,0,,
SW0097,6/1/2023,0,,
SW0097,7/1/2023,0,,
SW0097,8/1/2023,0,,
SW0097,9/1/2023,0,,
SW0231,10/1/2022,0,,
SW0231,11/1/2022,0,,
SW0231,12/1/2022,0,,
SW0231,1/1/2023,0,,
SW0231,2/1/2023,0,,
SW0231,3/1/2023,1.37,,
SW0231,4/1/2023,58.05,,
SW0231,5/1/2023,76.51,,
SW0231,6/1/2023,81.52,,
SW0231,7/1/2023,112.16,,
SW0231,8/1/2023,71.28,,
SW0231,9/1/2023,70.73,,
SW0313,10/1/2022,54.89,,
SW0313,11/1/2022,59.07,,
SW0313,12/1/2022,71.07,,
SW0313,1/1/2023,127.74,,
SW0313,2/1/2023,56.73,,
SW0313,3/1/2023,155.4,,
SW0313,4/1/2023,329.74,,
SW0313,5/1/2023,399.31,,
SW0313,6/1/2023,394.63,,
SW0313,7/1/2023,445.51,,
SW0313,8/1/2023,331.72,,
SW0313,9/1/2023,318.58,,
SW0027,10/1/2022,34.78,,
SW0027,11/1/2022,29.38,,
SW0027,12/1/2022,30.77,,
SW0027,1/1/2023,31.22,,
SW0027,2/1/2023,27.93,,
SW0027,3/1/2023,65.97,,
SW0027,4/1/2023,124.14,,
SW0027,5/1/2023,209.95,,
SW0027,6/1/2023,206.54,,
SW0027,7/1/2023,308.73,,
SW0027,8/1/2023,232.77,,
SW0027,9/1/2023,209.02,,
SW0084,10/1/2022,0,,
SW0084,11/1/2022,0,,
SW0084,12/1/2022,0,,
SW0084,1/1/2023,919.62,,
SW0084,2/1/2023,0,,
SW0084,3/1/2023,1512.1,,
SW0084,4/1/2023,0,,
SW0084,5/1/2023,0,,
SW0084,6/1/2023,0,,
SW0084,7/1/2023,0,,
SW0084,8/1/2023,7689.92,,
SW0084,9/1/2023,1777.19,,
SW0153,10/1/2022,0,,
SW0153,11/1/2022,0,,
SW0153,12/1/2022,0,,
SW0153,1/1/2023,0,,
SW0153,2/1/2023,0,,
SW0153,3/1/2023,0,,
SW0153,4/1/2023,7.15,,
SW0153,5/1/2023,883.19,,
SW0153,6/1/2023,950.08,,
SW0153,7/1/2023,129.92,,
SW0153,8/1/2023,41.65,,
SW0153,9/1/2023,0,,
SW0332,10/1/2022,1.19,,
SW0332,11/1/2022,0.98,,
SW0332,12/1/2022,1.2,,
SW0332,1/1/2023,1.26,,
SW0332,2/1/2023,1.05,,
SW0332,3/1/2023,1.26,,
SW0332,4/1/2023,1.29,,
SW0332,5/1/2023,1.18,,
SW0332,6/1/2023,0.91,,
SW0332,7/1/2023,0.98,,
SW0332,8/1/2023,1.11,,
SW0332,9/1/2023,1.21,,
SW0333,10/1/2022,0.05,,
SW0333,11/1/2022,0.06,,
SW0333,12/1/2022,0.08,,
SW0333,1/1/2023,0.1,,
SW0333,2/1/2023,0.11,,
SW0333,3/1/2023,0.08,,
SW0333,4/1/2023,0.05,,
SW0333,5/1/2023,0.04,,
SW0333,6/1/2023,0.02,,
SW0333,7/1/2023,0.04,,
SW0333,8/1/2023,0.07,,
SW0333,9/1/2023,0.11,,
SW0364,10/1/2022,2118.35,,
SW0364,11/1/2022,2181.82,,
SW0364,12/1/2022,2471.4,,
SW0364,1/1/2023,2860.16,,
SW0364,2/1/2023,2576.53,,
SW0364,3/1/2023,1007.6,,
SW0364,4/1/2023,69.42,,
SW0364,5/1/2023,2324.63,,
SW0364,6/1/2023,2834.38,,
SW0364,7/1/2023,2392.07,,
SW0364,8/1/2023,1963.64,,
SW0364,9/1/2023,2401.98,,
SW0114,10/1/2022,0,,
SW0114,11/1/2022,0,,
SW0114,12/1/2022,0,,
SW0114,1/1/2023,0,,
SW0114,2/1/2023,0,,
SW0114,3/1/2023,0,,
SW0114,4/1/2023,10.44,,
SW0114,5/1/2023,23.63,,
SW0114,6/1/2023,25.13,,
SW0114,7/1/2023,19.46,,
SW0114,8/1/2023,14.34,,
SW0114,9/1/2023,12.72,,
SW0047,10/1/2022,48.89,,
SW0047,11/1/2022,54.93,,
SW0047,12/1/2022,61.53,,
SW0047,1/1/2023,115.87,,
SW0047,2/1/2023,66.45,,
SW0047,3/1/2023,396.12,,
SW0047,4/1/2023,306.24,,
SW0047,5/1/2023,368.51,,
SW0047,6/1/2023,253.56,,
SW0047,7/1/2023,177.19,,
SW0047,8/1/2023,189.66,,
SW0047,9/1/2023,150.57,,
SW0410,10/1/2022,0,,
SW0410,11/1/2022,0,,
SW0410,12/1/2022,0,,
SW0410,1/1/2023,0,,
SW0410,2/1/2023,0,,
SW0410,3/1/2023,0,,
SW0410,4/1/2023,0,,
SW0410,5/1/2023,0,,
SW0410,6/1/2023,0,,
SW0410,7/1/2023,0,,
SW0410,8/1/2023,0,,
SW0410,9/1/2023,0,,
SW0358,10/1/2022,0,,
SW0358,11/1/2022,15,,
SW0358,12/1/2022,59,,
SW0358,1/1/2023,282,,
SW0358,2/1/2023,162,,
SW0358,3/1/2023,244,,
SW0358,4/1/2023,0,,
SW0358,5/1/2023,0,,
SW0358,6/1/2023,0,,
SW0358,7/1/2023,0,,
SW0358,8/1/2023,1,,
SW0358,9/1/2023,192,,
SW0083,10/1/2022,0,,
SW0083,11/1/2022,0,,
SW0083,12/1/2022,0,,
SW0083,1/1/2023,0,,
SW0083,2/1/2023,0,,
SW0083,3/1/2023,203.94,,
SW0083,4/1/2023,5.95,,
SW0083,5/1/2023,152.48,,
SW0083,6/1/2023,450.25,,
SW0083,7/1/2023,897.52,,
SW0083,8/1/2023,558.35,,
SW0083,9/1/2023,268.26,,
SW0329,10/1/2022,0,,
SW0329,11/1/2022,0,,
SW0329,12/1/2022,0,,
SW0329,1/1/2023,0,,
SW0329,2/1/2023,0,,
SW0329,3/1/2023,0,,
SW0329,4/1/2023,0,,
SW0329,5/1/2023,0,,
SW0329,6/1/2023,0,,
SW0329,7/1/2023,0.58,,
SW0329,8/1/2023,5.64,,
SW0329,9/1/2023,5.95,,
SW0118,10/1/2022,1254,,
SW0118,11/1/2022,900,,
SW0118,12/1/2022,2270,,
SW0118,1/1/2023,6003,,
SW0118,2/1/2023,6144,,
SW0118,3/1/2023,2374,,
SW0118,4/1/2023,11798,,
SW0118,5/1/2023,17205,,
SW0118,6/1/2023,16650,,
SW0118,7/1/2023,16222,,
SW0118,8/1/2023,8355,,
SW0118,9/1/2023,7105,,
SW0156,10/1/2022,0,,
SW0156,11/1/2022,0,,
SW0156,12/1/2022,0,,
SW0156,1/1/2023,0,,
SW0156,2/1/2023,0,,
SW0156,3/1/2023,158.64,,
SW0156,4/1/2023,0,,
SW0156,5/1/2023,488.77,,
SW0156,6/1/2023,862.81,,
SW0156,7/1/2023,0,,
SW0156,8/1/2023,0,,
SW0156,9/1/2023,0,,
SW0157,10/1/2022,0,,
SW0157,11/1/2022,0,,
SW0157,12/1/2022,0,,
SW0157,1/1/2023,0,,
SW0157,2/1/2023,0,,
SW0157,3/1/2023,138.25,,
SW0157,4/1/2023,0,,
SW0157,5/1/2023,0,,
SW0157,6/1/2023,0,,
SW0157,7/1/2023,0,,
SW0157,8/1/2023,0,,
SW0157,9/1/2023,32.73,,
SW0046,10/1/2022,0,,
SW0046,11/1/2022,14.87,,
SW0046,12/1/2022,13.54,,
SW0046,1/1/2023,134.99,,
SW0046,2/1/2023,60.57,,
SW0046,3/1/2023,607.68,,
SW0046,4/1/2023,749.52,,
SW0046,5/1/2023,2740.7,,
SW0046,6/1/2023,3072.41,,
SW0046,7/1/2023,816.4,,
SW0046,8/1/2023,531,,
SW0046,9/1/2023,326.12,,
SW0045,10/1/2022,64.16,,
SW0045,11/1/2022,173.98,,
SW0045,12/1/2022,200.26,,
SW0045,1/1/2023,416.93,,
SW0045,2/1/2023,63.07,,
SW0045,3/1/2023,522.3,,
SW0045,4/1/2023,2089.79,,
SW0045,5/1/2023,12301.68,,
SW0045,6/1/2023,16118.81,,
SW0045,7/1/2023,9142.45,,
SW0045,8/1/2023,4111.94,,
SW0045,9/1/2023,1916.18,,
SW0048,10/1/2022,0,,
SW0048,11/1/2022,0,,
SW0048,12/1/2022,0,,
SW0048,1/1/2023,2.99,,
SW0048,2/1/2023,21.52,,
SW0048,3/1/2023,198.55,,
SW0048,4/1/2023,80.97,,
SW0048,5/1/2023,366.4,,
SW0048,6/1/2023,170.05,,
SW0048,7/1/2023,0,,
SW0048,8/1/2023,9.82,,
SW0048,9/1/2023,0,,
SW0318,10/1/2022,0,,
SW0318,11/1/2022,0,,
SW0318,12/1/2022,0,,
SW0318,1/1/2023,0.68,,
SW0318,2/1/2023,0,,
SW0318,3/1/2023,4.74,,
SW0318,4/1/2023,0,,
SW0318,5/1/2023,0,,
SW0318,6/1/2023,0,,
SW0318,7/1/2023,0,,
SW0318,8/1/2023,68.28,,
SW0318,9/1/2023,0,,
SW0328,10/1/2022,4036,,
SW0328,11/1/2022,1462,,
SW0328,12/1/2022,569,,
SW0328,1/1/2023,396,,
SW0328,2/1/2023,435,,
SW0328,3/1/2023,181,,
SW0328,4/1/2023,3966,,
SW0328,5/1/2023,4714,,
SW0328,6/1/2023,3794,,
SW0328,7/1/2023,3340,,
SW0328,8/1/2023,1173,,
SW0328,9/1/2023,161,,
SW0116,10/1/2022,3185,,
SW0116,11/1/2022,699,,
SW0116,12/1/2022,0,,
SW0116,1/1/2023,11915,,
SW0116,2/1/2023,19813,,
SW0116,3/1/2023,14665,,
SW0116,4/1/2023,24681,,
SW0116,5/1/2023,29512,,
SW0116,6/1/2023,28560,,
SW0116,7/1/2023,26777,,
SW0116,8/1/2023,24425,,
SW0116,9/1/2023,23869,,
SW3089,10/1/2022,45.14,,
SW3089,11/1/2022,43.05,,
SW3089,12/1/2022,44.58,,
SW3089,1/1/2023,48.46,,
SW3089,2/1/2023,36.81,,
SW3089,3/1/2023,64.12,,
SW3089,4/1/2023,203.1,,
SW3089,5/1/2023,289.22,,
SW3089,6/1/2023,352.45,,
SW3089,7/1/2023,354.1,,
SW3089,8/1/2023,322.5,,
SW3089,9/1/2023,212.13,,
SW3233,10/1/2022,0,,
SW3233,11/1/2022,0,,
SW3233,12/1/2022,2.23,,
SW3233,1/1/2023,9.1,,
SW3233,2/1/2023,31.12,,
SW3233,3/1/2023,122.95,,
SW3233,4/1/2023,134.11,,
SW3233,5/1/2023,160.42,,
SW3233,6/1/2023,123.22,,
SW3233,7/1/2023,247.43,,
SW3233,8/1/2023,296.35,,
SW3233,9/1/2023,95.96,,
SW3322,10/1/2022,12.16,,
SW3322,11/1/2022,15.13,,
SW3322,12/1/2022,21.06,,
SW3322,1/1/2023,26.59,,
SW3322,2/1/2023,28.76,,
SW3322,3/1/2023,37.1,,
SW3322,4/1/2023,41.16,,
SW3322,5/1/2023,47.96,,
SW3322,6/1/2023,51.67,,
SW3322,7/1/2023,58.82,,
SW3322,8/1/2023,52.88,,
SW3322,9/1/2023,35.36,,
SW3074,10/1/2022,0,,
SW3074,11/1/2022,0,,
SW3074,12/1/2022,0,,
SW3074,1/1/2023,0,,
SW3074,2/1/2023,0,,
SW3074,3/1/2023,25.2,,
SW3074,4/1/2023,123.62,,
SW3074,5/1/2023,302.93,,
SW3074,6/1/2023,517.1,,
SW3074,7/1/2023,483.27,,
SW3074,8/1/2023,245.67,,
SW3074,9/1/2023,39.16,,
SW3084,10/1/2022,0,,
SW3084,11/1/2022,0,,
SW3084,12/1/2022,0,,
SW3084,1/1/2023,0,,
SW3084,2/1/2023,0,,
SW3084,3/1/2023,0,,
SW3084,4/1/2023,0,,
SW3084,5/1/2023,5.72,,
SW3084,6/1/2023,11.87,,
SW3084,7/1/2023,6.64,,
SW3084,8/1/2023,0,,
SW3084,9/1/2023,0,,
SW3087,10/1/2022,0,,
SW3087,11/1/2022,14.25,,
SW3087,12/1/2022,19.09,,
SW3087,1/1/2023,25.78,,
SW3087,2/1/2023,19.12,,
SW3087,3/1/2023,28.02,,
SW3087,4/1/2023,7.29,,
SW3087,5/1/2023,0,,
SW3087,6/1/2023,0,,
SW3087,7/1/2023,0,,
SW3087,8/1/2023,0,,
SW3087,9/1/2023,0,,
SW3092,10/1/2022,0.34,,
SW3092,11/1/2022,38.33,,
SW3092,12/1/2022,0,,
SW3092,1/1/2023,0.74,,
SW3092,2/1/2023,0,,
SW3092,3/1/2023,34.27,,
SW3092,4/1/2023,64.44,,
SW3092,5/1/2023,190.94,,
SW3092,6/1/2023,125.32,,
SW3092,7/1/2023,211.43,,
SW3092,8/1/2023,246.89,,
SW3092,9/1/2023,124.38,,
SW3098,10/1/2022,0,,
SW3098,11/1/2022,0,,
SW3098,12/1/2022,0.7,,
SW3098,1/1/2023,19.01,,
SW3098,2/1/2023,7.9,,
SW3098,3/1/2023,58.86,,
SW3098,4/1/2023,36.32,,
SW3098,5/1/2023,38.82,,
SW3098,6/1/2023,22.94,,
SW3098,7/1/2023,48.69,,
SW3098,8/1/2023,37.79,,
SW3098,9/1/2023,14.25,,
SW3101,10/1/2022,198.95,,
SW3101,11/1/2022,202.1,,
SW3101,12/1/2022,190.42,,
SW3101,1/1/2023,241.55,,
SW3101,2/1/2023,206.69,,
SW3101,3/1/2023,191.58,,
SW3101,4/1/2023,58.61,,
SW3101,5/1/2023,110.39,,
SW3101,6/1/2023,103.47,,
SW3101,7/1/2023,168.15,,
SW3101,8/1/2023,115.78,,
SW3101,9/1/2023,80.31,,
SW3227,10/1/2022,2275.22,,
SW3227,11/1/2022,2481.59,,
SW3227,12/1/2022,2807.35,,
SW3227,1/1/2023,3632.09,,
SW3227,2/1/2023,2438.69,,
SW3227,3/1/2023,3986.35,,
SW3227,4/1/2023,2463.57,,
SW3227,5/1/2023,8321.34,,
SW3227,6/1/2023,15388.92,,
SW3227,7/1/2023,18340.82,,
SW3227,8/1/2023,7899.59,,
SW3227,9/1/2023,4536.9,,
SW3277,10/1/2022,6.15,,
SW3277,11/1/2022,5.95,,
SW3277,12/1/2022,6.15,,
SW3277,1/1/2023,6.15,,
SW3277,2/1/2023,5.55,,
SW3277,3/1/2023,6.15,,
SW3277,4/1/2023,5.95,,
SW3277,5/1/2023,6.15,,
SW3277,6/1/2023,5.95,,
SW3277,7/1/2023,6.15,,
SW3277,8/1/2023,6.15,,
SW3277,9/1/2023,5.95,,
SW3336,10/1/2022,2413.9,,
SW3336,11/1/2022,1752,,
SW3336,12/1/2022,2131.2,,
SW3336,1/1/2023,2434.6,,
SW3336,2/1/2023,2179.7,,
SW3336,3/1/2023,5229,,
SW3336,4/1/2023,4779.7,,
SW3336,5/1/2023,5475,,
SW3336,6/1/2023,7039.6,,
SW3336,7/1/2023,6944.7,,
SW3336,8/1/2023,6032.9,,
SW3336,9/1/2023,4943.1,,
SW3371,10/1/2022,0,,
SW3371,11/1/2022,0,,
SW3371,12/1/2022,0,,
SW3371,1/1/2023,0,,
SW3371,2/1/2023,0,,
SW3371,3/1/2023,0.78,,
SW3371,4/1/2023,16.7,,
SW3371,5/1/2023,52.72,,
SW3371,6/1/2023,73.25,,
SW3371,7/1/2023,105.43,,
SW3371,8/1/2023,52.51,,
SW3371,9/1/2023,5.98,,
SW3091,10/1/2022,0,,
SW3091,11/1/2022,0,,
SW3091,12/1/2022,3.6,,
SW3091,1/1/2023,20.58,,
SW3091,2/1/2023,24.17,,
SW3091,3/1/2023,46.61,,
SW3091,4/1/2023,13.66,,
SW3091,5/1/2023,24.87,,
SW3091,6/1/2023,110.37,,
SW3091,7/1/2023,52.75,,
SW3091,8/1/2023,55.91,,
SW3091,9/1/2023,82.62,,
SW3076,10/1/2022,18.03,,
SW3076,11/1/2022,14.84,,
SW3076,12/1/2022,15.82,,
SW3076,1/1/2023,17.32,,
SW3076,2/1/2023,15.38,,
SW3076,3/1/2023,57.6,,
SW3076,4/1/2023,68.85,,
SW3076,5/1/2023,76.16,,
SW3076,6/1/2023,79.08,,
SW3076,7/1/2023,71,,
SW3076,8/1/2023,93.2,,
SW3076,9/1/2023,96.24,,
SW3083,10/1/2022,0,,
SW3083,11/1/2022,0,,
SW3083,12/1/2022,0,,
SW3083,1/1/2023,0,,
SW3083,2/1/2023,0,,
SW3083,3/1/2023,0,,
SW3083,4/1/2023,18.12,,
SW3083,5/1/2023,474.82,,
SW3083,6/1/2023,456.56,,
SW3083,7/1/2023,463.43,,
SW3083,8/1/2023,295.18,,
SW3083,9/1/2023,0,,
SW3094,10/1/2022,87.27,,
SW3094,11/1/2022,122.09,,
SW3094,12/1/2022,163.82,,
SW3094,1/1/2023,425.9,,
SW3094,2/1/2023,114.31,,
SW3094,3/1/2023,646.17,,
SW3094,4/1/2023,303.08,,
SW3094,5/1/2023,701.03,,
SW3094,6/1/2023,1632.53,,
SW3094,7/1/2023,1589.19,,
SW3094,8/1/2023,1100.64,,
SW3094,9/1/2023,664.08,,
SW3100,10/1/2022,11.9,,
SW3100,11/1/2022,48.5,,
SW3100,12/1/2022,64.63,,
SW3100,1/1/2023,126.42,,
SW3100,2/1/2023,58.3,,
SW3100,3/1/2023,84.06,,
SW3100,4/1/2023,47.95,,
SW3100,5/1/2023,152.39,,
SW3100,6/1/2023,158.94,,
SW3100,7/1/2023,90.7,,
SW3100,8/1/2023,98.16,,
SW3100,9/1/2023,37.83,,
SW3103,10/1/2022,0,,
SW3103,11/1/2022,0,,
SW3103,12/1/2022,0,,
SW3103,1/1/2023,0,,
SW3103,2/1/2023,0,,
SW3103,3/1/2023,0,,
SW3103,4/1/2023,0,,
SW3103,5/1/2023,0,,
SW3103,6/1/2023,0,,
SW3103,7/1/2023,0,,
SW3103,8/1/2023,0,,
SW3103,9/1/2023,0,,
SW3234,10/1/2022,0,,
SW3234,11/1/2022,0,,
SW3234,12/1/2022,0,,
SW3234,1/1/2023,0,,
SW3234,2/1/2023,0,,
SW3234,3/1/2023,0,,
SW3234,4/1/2023,0,,
SW3234,5/1/2023,0,,
SW3234,6/1/2023,0,,
SW3234,7/1/2023,4.32,,
SW3323,10/1/2022,2.01,,
SW3323,11/1/2022,3.07,,
SW3323,12/1/2022,4.98,,
SW3323,1/1/2023,6.82,,
SW3323,2/1/2023,7.74,,
SW3323,3/1/2023,10.32,,
SW3323,4/1/2023,11.73,,
SW3323,5/1/2023,13.93,,
SW3323,6/1/2023,15.23,,
SW3323,7/1/2023,17.55,,
SW3323,8/1/2023,16.38,,
SW3323,9/1/2023,12.02,,
SW3359,10/1/2022,153.9,,
SW3359,11/1/2022,180.33,,
SW3359,12/1/2022,282.14,,
SW3359,1/1/2023,806.81,,
SW3359,2/1/2023,552.48,,
SW3359,3/1/2023,832.55,,
SW3359,4/1/2023,843.93,,
SW3359,5/1/2023,1156.62,,
SW3359,6/1/2023,2251.96,,
SW3359,7/1/2023,3078.86,,
SW3359,8/1/2023,3322.28,,
SW3359,9/1/2023,3348.54,,
SW3372,10/1/2022,43.07,,
SW3372,11/1/2022,51.84,,
SW3372,12/1/2022,59,,
SW3372,1/1/2023,84.94,,
SW3372,2/1/2023,53.9,,
SW3372,3/1/2023,104.36,,
SW3372,4/1/2023,57.9,,
SW3372,5/1/2023,77.24,,
SW3372,6/1/2023,139.58,,
SW3372,7/1/2023,124.43,,
SW3372,8/1/2023,27.24,,
SW3372,9/1/2023,23.65,,
SW3073,10/1/2022,111.68,,
SW3073,11/1/2022,131.77,,
SW3073,12/1/2022,139.48,,
SW3073,1/1/2023,183.13,,
SW3073,2/1/2023,127.91,,
SW3073,3/1/2023,146.62,,
SW3073,4/1/2023,159.22,,
SW3073,5/1/2023,514.85,,
SW3073,6/1/2023,1301.34,,
SW3073,7/1/2023,1912.05,,
SW3073,8/1/2023,701.36,,
SW3073,9/1/2023,609.12,,
SW3078,10/1/2022,31.12,,
SW3078,11/1/2022,27.01,,
SW3078,12/1/2022,26.12,,
SW3078,1/1/2023,21.46,,
SW3078,2/1/2023,23.02,,
SW3078,3/1/2023,22.2,,
SW3078,4/1/2023,123.89,,
SW3078,5/1/2023,190.68,,
SW3078,6/1/2023,247.97,,
SW3078,7/1/2023,238.58,,
SW3078,8/1/2023,207.79,,
SW3078,9/1/2023,199.18,,
SW3085,10/1/2022,213.79,,
SW3085,11/1/2022,197.68,,
SW3085,12/1/2022,177.11,,
SW3085,1/1/2023,197.28,,
SW3085,2/1/2023,195.75,,
SW3085,3/1/2023,227.57,,
SW3085,4/1/2023,237.27,,
SW3085,5/1/2023,260.95,,
SW3085,6/1/2023,247.14,,
SW3085,7/1/2023,278.1,,
SW3085,8/1/2023,279.54,,
SW3085,9/1/2023,229.05,,
SW3086,10/1/2022,0,,
SW3086,11/1/2022,0,,
SW3086,12/1/2022,0,,
SW3086,1/1/2023,0,,
SW3086,2/1/2023,0,,
SW3086,3/1/2023,1.47,,
SW3086,4/1/2023,0,,
SW3086,5/1/2023,12.25,,
SW3086,6/1/2023,10.6,,
SW3086,7/1/2023,9.79,,
SW3086,8/1/2023,6.71,,
SW3086,9/1/2023,36.43,,
SW3096,10/1/2022,10.68,,
SW3096,11/1/2022,10.05,,
SW3096,12/1/2022,9.75,,
SW3096,1/1/2023,16.75,,
SW3096,2/1/2023,11.6,,
SW3096,3/1/2023,24.57,,
SW3096,4/1/2023,5.4,,
SW3096,5/1/2023,0,,
SW3096,6/1/2023,15.55,,
SW3096,7/1/2023,18.35,,
SW3096,8/1/2023,15.84,,
SW3096,9/1/2023,0.65,,
SW3104,10/1/2022,0,,
SW3104,11/1/2022,0,,
SW3104,12/1/2022,0,,
SW3104,1/1/2023,19.32,,
SW3104,2/1/2023,2.8,,
SW3104,3/1/2023,80.62,,
SW3104,4/1/2023,6.04,,
SW3104,5/1/2023,80.19,,
SW3104,6/1/2023,139.14,,
SW3104,7/1/2023,209.41,,
SW3104,8/1/2023,184.66,,
SW3104,9/1/2023,88.53,,
SW3223,10/1/2022,194.43,,
SW3223,11/1/2022,224.07,,
SW3223,12/1/2022,373.44,,
SW3223,1/1/2023,931.94,,
SW3223,2/1/2023,377.52,,
SW3223,3/1/2023,1618.88,,
SW3223,4/1/2023,693.56,,
SW3223,5/1/2023,2176.76,,
SW3223,6/1/2023,3557.69,,
SW3223,7/1/2023,1671.01,,
SW3223,8/1/2023,963.27,,
SW3223,9/1/2023,1000.69,,
SW3224,10/1/2022,872.74,,
SW3224,11/1/2022,863.26,,
SW3224,12/1/2022,907.98,,
SW3224,1/1/2023,983.37,,
SW3224,2/1/2023,816.61,,
SW3224,3/1/2023,1063.73,,
SW3224,4/1/2023,992.31,,
SW3224,5/1/2023,868.26,,
SW3224,6/1/2023,746.27,,
SW3224,7/1/2023,793.52,,
SW3224,8/1/2023,876.23,,
SW3224,9/1/2023,900.88,,
SW3232,10/1/2022,7.54,,
SW3232,11/1/2022,7.24,,
SW3232,12/1/2022,7.32,,
SW3232,1/1/2023,7.16,,
SW3232,2/1/2023,6.33,,
SW3232,3/1/2023,6.85,,
SW3232,4/1/2023,6.48,,
SW3232,5/1/2023,6.54,,
SW3232,6/1/2023,6.18,,
SW3232,7/1/2023,6.22,,
SW3232,8/1/2023,6.15,,
SW3232,9/1/2023,5.95,,
